Member_number,Date,itemDescription
1538,30/11/15,root vegetables
3604,15/04/15,bottled water
4734,22/11/15,rolls/buns
2363,24/06/15,candles
1484,27/08/15,bottled beer
1764,29/09/15,other vegetables
3595,23/03/15,bottled beer
4303,25/12/15,other vegetables
2695,07/01/15,bottled beer
4538,28/11/15,liquor (appetizer)
1979,21/11/15,herbs
1148,27/09/15,other vegetables
3443,04/04/15,curd
3334,17/03/15,soda
2508,06/10/15,semi-finished bread
4136,11/08/15,root vegetables
3599,25/05/15,flour
4540,20/10/15,mustard
2590,16/12/15,pot plants
3361,21/06/15,flower (seeds)
2855,08/11/15,soda
3949,01/04/15,bottled water
4836,03/07/15,whole milk
2464,13/05/15,rolls/buns
1788,09/10/15,pork
2061,05/04/15,whole milk
1963,30/12/15,citrus fruit
1485,15/05/15,packaged fruit/vegetables
1771,20/03/15,specialty bar
3758,04/09/15,whole milk
3180,04/05/15,zwieback
2406,07/12/15,whipped/sour cream
2255,27/04/15,packaged fruit/vegetables
4826,25/01/15,flour
1737,23/01/15,rolls/buns
2404,08/03/15,tea
3467,28/01/15,beef
3395,19/08/15,margarine
3405,04/03/15,other vegetables
2718,23/03/15,chewing gum
2927,03/02/15,citrus fruit
4137,26/12/15,dessert
3282,22/06/15,soda
4567,10/09/15,rolls/buns
4550,09/11/15,newspapers
4223,03/10/15,soda
2363,25/10/15,whole milk
4806,24/11/15,whole milk
1153,08/12/15,grapes
4515,11/01/15,beef
3200,11/02/15,other vegetables
1012,03/10/15,yogurt
2585,14/03/15,butter
2229,19/03/15,whipped/sour cream
3406,23/10/15,rolls/buns
2234,15/07/15,beverages
2549,14/06/15,frozen fish
3385,16/02/15,frozen vegetables
1746,08/08/15,bottled water
4632,09/03/15,whole milk
1476,29/03/15,UHT-milk
4738,15/08/15,whole milk
4235,26/04/15,other vegetables
3574,05/11/15,yogurt
4614,23/02/15,rolls/buns
2216,17/11/15,other vegetables
4425,17/10/15,whole milk
4666,02/12/15,whole milk
1148,09/07/15,tropical fruit
2351,06/01/15,rolls/buns
3543,17/05/15,whole milk
2955,06/06/15,whole milk
2257,13/03/15,pip fruit
2612,01/02/15,tropical fruit
3488,21/12/15,other vegetables
2021,12/01/15,whole milk
2186,01/09/15,whipped/sour cream
1696,02/03/15,rolls/buns
3309,17/05/15,semi-finished bread
3092,24/12/15,packaged fruit/vegetables
4497,20/02/15,root vegetables
1848,27/06/15,frozen vegetables
2466,27/07/15,other vegetables
4411,22/07/15,curd
2295,21/03/15,root vegetables
1914,21/01/15,other vegetables
1290,22/09/15,whipped/sour cream
2293,19/12/15,pip fruit
4027,12/05/15,whipped/sour cream
4693,01/07/15,bottled beer
1056,13/09/15,other vegetables
4221,27/02/15,hamburger meat
3248,14/01/15,root vegetables
2815,10/09/15,beef
4207,08/07/15,pet care
1160,04/09/15,chewing gum
3868,22/01/15,citrus fruit
3707,26/06/15,domestic eggs
2335,23/07/15,tropical fruit
3432,04/04/15,white bread
4510,05/04/15,specialty chocolate
2893,06/10/15,citrus fruit
4902,16/04/15,whole milk
3443,23/10/15,coffee
1864,30/06/15,yogurt
2071,30/09/15,canned beer
3092,11/04/15,whipped/sour cream
2845,01/10/15,processed cheese
2314,25/11/15,yogurt
3882,19/10/15,UHT-milk
4309,15/09/15,salt
2369,08/09/15,coffee
1787,09/05/15,frozen meals
3284,19/11/15,whole milk
1375,11/10/15,newspapers
1949,06/03/15,berries
4805,04/05/15,rolls/buns
3759,02/04/15,chocolate
3160,27/02/15,pip fruit
2764,23/01/15,domestic eggs
4225,01/05/15,bottled beer
2719,10/04/15,whole milk
3856,02/04/15,newspapers
4079,20/09/15,whole milk
2455,04/01/15,cream cheese 
1582,06/08/15,shopping bags
1776,15/02/15,margarine
3096,22/08/15,fruit/vegetable juice
3453,16/12/15,frozen vegetables
2731,11/04/15,grapes
3899,24/12/15,UHT-milk
4886,26/01/15,soda
4455,04/01/15,soda
2690,06/03/15,whole milk
2171,28/07/15,butter
3015,12/06/15,root vegetables
4938,29/03/15,whipped/sour cream
3449,10/10/15,white bread
1848,06/07/15,whole milk
3818,17/12/15,whole milk
1540,23/02/15,berries
1424,09/10/15,instant coffee
3888,13/12/15,shopping bags
2711,18/08/15,bottled beer
3363,25/01/15,detergent
4633,17/08/15,white bread
2864,03/08/15,shopping bags
2500,05/01/15,grapes
1477,13/05/15,berries
1635,25/11/15,citrus fruit
2401,19/12/15,red/blush wine
4971,17/05/15,baking powder
1230,19/05/15,domestic eggs
4414,23/01/15,newspapers
2906,08/07/15,dessert
3856,22/03/15,sliced cheese
4025,27/04/15,long life bakery product
1414,24/05/15,other vegetables
4793,24/11/15,yogurt
3101,17/01/15,cat food
1651,17/12/15,whole milk
4304,14/02/15,canned fish
3663,07/11/15,frozen fish
2525,23/10/15,canned beer
1625,08/10/15,packaged fruit/vegetables
3812,11/08/15,soda
2879,28/12/15,spread cheese
4180,11/11/15,whole milk
4187,31/07/15,bottled beer
4292,05/12/15,red/blush wine
3043,05/01/15,soda
1819,18/12/15,berries
2446,08/09/15,pork
1701,17/05/15,photo/film
1047,09/08/15,butter
1065,27/10/15,dessert
4360,23/02/15,coffee
2818,11/11/15,photo/film
2008,30/08/15,mayonnaise
2624,18/08/15,whipped/sour cream
4564,04/11/15,curd
1049,01/07/15,whole milk
4433,25/03/15,tea
3433,19/05/15,frozen meals
4799,22/04/15,roll products 
4774,16/07/15,pip fruit
1153,18/02/15,ice cream
4776,25/10/15,other vegetables
3596,19/01/15,soda
4097,28/11/15,grapes
2262,04/11/15,bottled water
1518,07/09/15,other vegetables
4593,18/08/15,whipped/sour cream
4322,03/12/15,dishes
3633,29/12/15,pasta
2356,31/08/15,butter milk
4268,16/04/15,nuts/prunes
2775,06/08/15,grapes
4757,16/06/15,pip fruit
1231,27/01/15,onions
4323,17/12/15,domestic eggs
1182,21/01/15,butter milk
3266,19/08/15,domestic eggs
3109,29/06/15,soda
2450,31/07/15,cream cheese 
1208,24/08/15,misc. beverages
2115,24/06/15,rolls/buns
3774,17/12/15,candy
2904,17/09/15,flour
3438,26/10/15,dessert
3872,22/01/15,root vegetables
3985,20/01/15,bottled beer
2483,04/07/15,whipped/sour cream
4445,01/12/15,other vegetables
2462,25/03/15,specialty cheese
1068,01/07/15,spread cheese
1458,24/02/15,grapes
1382,26/03/15,pip fruit
3048,10/11/15,white bread
3501,27/07/15,UHT-milk
2340,02/03/15,yogurt
1665,29/11/15,soda
3982,29/09/15,salt
1843,06/12/15,chicken
3365,06/01/15,soda
3230,14/01/15,roll products 
2312,15/05/15,red/blush wine
3493,02/02/15,pip fruit
1474,24/06/15,root vegetables
4907,21/04/15,whole milk
3575,08/05/15,butter
1509,13/05/15,liquor
1732,09/03/15,yogurt
4975,23/04/15,pip fruit
2947,16/07/15,yogurt
2509,20/04/15,ham
3061,17/08/15,whole milk
1916,16/11/15,fruit/vegetable juice
4214,09/06/15,chewing gum
1104,27/10/15,whole milk
4702,03/08/15,dessert
2687,14/09/15,root vegetables
3240,01/01/15,whole milk
2816,15/05/15,pastry
1524,05/12/15,dessert
2483,28/10/15,liquor (appetizer)
2101,04/09/15,citrus fruit
3456,22/04/15,other vegetables
4461,13/02/15,white wine
1242,14/12/15,tropical fruit
4017,04/11/15,butter
1814,20/11/15,waffles
1486,11/02/15,yogurt
1514,11/01/15,waffles
1710,21/05/15,brown bread
3032,05/06/15,UHT-milk
4896,24/10/15,tropical fruit
3373,24/12/15,other vegetables
1746,14/10/15,UHT-milk
1355,19/09/15,processed cheese
1162,06/08/15,citrus fruit
2712,26/09/15,other vegetables
1025,19/08/15,UHT-milk
3067,17/07/15,packaged fruit/vegetables
2675,10/09/15,rolls/buns
1354,01/12/15,frozen vegetables
4828,14/05/15,whole milk
1000,24/07/15,misc. beverages
2822,18/12/15,shopping bags
1814,22/01/15,pip fruit
1818,04/07/15,butter
3082,25/09/15,packaged fruit/vegetables
4398,09/11/15,salt
1932,12/05/15,whole milk
3180,06/02/15,sugar
4332,25/10/15,bottled beer
3175,26/02/15,cream cheese 
1357,06/09/15,canned beer
2511,08/07/15,bottled water
1159,14/06/15,soda
3855,30/04/15,oil
1889,20/02/15,UHT-milk
2448,08/06/15,cream cheese 
2652,26/12/15,pip fruit
1385,19/11/15,root vegetables
2960,31/08/15,pastry
2736,02/03/15,onions
1768,21/04/15,butter
2002,20/10/15,onions
3046,18/11/15,curd
2284,18/03/15,frozen fish
1708,18/09/15,spread cheese
1952,23/11/15,pasta
3497,08/09/15,red/blush wine
1479,14/05/15,pip fruit
1237,09/04/15,soda
4353,24/08/15,UHT-milk
3528,18/08/15,soda
2092,04/09/15,pasta
2514,02/11/15,other vegetables
4790,16/05/15,other vegetables
1948,25/08/15,pip fruit
3581,16/01/15,light bulbs
4778,26/03/15,salty snack
2601,26/03/15,processed cheese
4678,31/03/15,pot plants
3642,24/02/15,dish cleaner
2957,19/09/15,chewing gum
4585,28/09/15,canned beer
3637,10/07/15,butter milk
1353,09/02/15,bottled water
3257,13/02/15,other vegetables
2524,10/09/15,whipped/sour cream
2035,23/12/15,whole milk
3658,26/09/15,beef
1901,29/11/15,whole milk
3247,13/01/15,rolls/buns
4308,24/01/15,newspapers
1305,24/05/15,other vegetables
1011,09/12/15,grapes
2234,29/07/15,whipped/sour cream
3744,08/12/15,butter
2903,08/08/15,bottled beer
3036,12/07/15,yogurt
2465,27/12/15,curd
1233,20/03/15,margarine
1366,29/05/15,whipped/sour cream
3741,06/08/15,domestic eggs
2230,28/05/15,cream cheese 
1206,15/05/15,sugar
3690,24/04/15,pip fruit
3620,18/06/15,yogurt
4759,20/02/15,baby cosmetics
3543,11/10/15,whole milk
2792,29/07/15,liver loaf
1929,10/07/15,other vegetables
2433,23/08/15,other vegetables
4941,15/01/15,hamburger meat
3547,07/10/15,other vegetables
1290,24/04/15,misc. beverages
4207,28/08/15,red/blush wine
2107,01/03/15,butter
3050,11/03/15,grapes
3814,21/07/15,whole milk
4875,13/09/15,citrus fruit
3691,08/08/15,yogurt
2433,14/03/15,shopping bags
4757,09/01/15,seasonal products
1407,29/04/15,bottled water
4718,12/06/15,pork
1240,14/04/15,rolls/buns
1792,15/08/15,domestic eggs
4486,09/11/15,tropical fruit
1757,15/06/15,packaged fruit/vegetables
2186,01/07/15,zwieback
3752,15/04/15,pip fruit
3051,29/11/15,other vegetables
3688,23/10/15,rolls/buns
4676,15/01/15,whole milk
2142,25/06/15,mayonnaise
4939,29/06/15,whole milk
1806,06/07/15,soda
1595,05/10/15,whipped/sour cream
2086,09/03/15,other vegetables
4251,03/10/15,sweet spreads
2689,30/04/15,whole milk
2560,26/11/15,beef
2393,17/04/15,whole milk
1669,19/08/15,whole milk
3500,21/04/15,tropical fruit
1213,03/03/15,newspapers
4598,18/11/15,other vegetables
1404,03/05/15,rolls/buns
1758,26/02/15,bottled water
1265,07/03/15,other vegetables
1006,14/06/15,flour
2779,17/10/15,root vegetables
4457,03/09/15,rolls/buns
2532,06/07/15,pet care
2811,23/02/15,onions
4004,10/05/15,turkey
1737,09/05/15,root vegetables
3266,25/10/15,root vegetables
4981,10/01/15,margarine
1934,06/08/15,fruit/vegetable juice
2512,19/01/15,specialty chocolate
3400,04/03/15,whole milk
4301,01/05/15,whole milk
2997,30/12/15,brown bread
1098,05/08/15,specialty chocolate
2208,30/07/15,coffee
3672,28/05/15,chicken
3651,24/01/15,other vegetables
3957,15/05/15,hard cheese
2986,11/01/15,root vegetables
4433,25/05/15,whole milk
3822,27/05/15,whole milk
4588,30/04/15,tropical fruit
2622,17/07/15,rolls/buns
2117,02/05/15,citrus fruit
1780,12/07/15,soft cheese
3819,12/04/15,soda
1884,11/12/15,other vegetables
2595,23/01/15,yogurt
3046,31/03/15,newspapers
3228,26/01/15,other vegetables
2251,23/06/15,pet care
2368,11/11/15,other vegetables
2573,03/01/15,tropical fruit
4701,30/04/15,soda
4384,25/05/15,sweet spreads
1998,18/05/15,dishes
4583,23/02/15,bottled beer
2043,21/04/15,long life bakery product
2201,22/05/15,frozen meals
3522,23/09/15,grapes
3922,28/08/15,hard cheese
2636,11/09/15,pastry
1092,27/07/15,salty snack
2711,13/09/15,butter
3899,22/04/15,butter milk
4372,30/07/15,root vegetables
4576,05/08/15,misc. beverages
4953,10/10/15,roll products 
4692,27/10/15,chocolate
1170,12/11/15,rolls/buns
2625,08/04/15,citrus fruit
2394,30/08/15,whole milk
4277,18/02/15,butter
3170,17/01/15,waffles
2229,25/10/15,meat
2944,01/02/15,long life bakery product
2582,06/03/15,grapes
1373,10/05/15,canned beer
1366,25/10/15,pastry
3469,10/05/15,mustard
4012,16/05/15,whole milk
2031,26/02/15,dog food
2459,16/09/15,frozen meals
4377,23/02/15,soda
1534,13/08/15,liquor
2051,23/07/15,other vegetables
3430,26/01/15,brown bread
1567,13/03/15,candy
2972,21/05/15,coffee
1287,28/08/15,grapes
4776,08/08/15,soda
2271,04/08/15,bottled water
4657,15/08/15,chocolate
2344,14/04/15,semi-finished bread
1482,06/07/15,soft cheese
1278,09/12/15,frozen vegetables
4831,13/11/15,whole milk
1819,11/11/15,packaged fruit/vegetables
2687,31/07/15,instant coffee
4468,24/03/15,white bread
4760,02/04/15,pastry
2310,24/03/15,grapes
3924,07/02/15,whole milk
3517,11/12/15,other vegetables
3164,30/09/15,shopping bags
3245,17/05/15,coffee
2629,06/12/15,fruit/vegetable juice
1347,15/09/15,pastry
1216,25/08/15,specialty fat
4636,10/04/15,tropical fruit
1197,22/11/15,sliced cheese
1100,12/03/15,pudding powder
2054,15/12/15,soda
3761,26/09/15,brown bread
4947,14/09/15,long life bakery product
1032,15/06/15,other vegetables
3353,14/08/15,domestic eggs
4466,20/08/15,citrus fruit
2081,22/01/15,spices
1800,02/05/15,rolls/buns
3414,23/10/15,whole milk
2799,12/08/15,detergent
1634,03/12/15,curd
3481,22/03/15,bottled beer
3691,24/08/15,brown bread
2811,11/02/15,cling film/bags
2758,19/11/15,grapes
2872,19/09/15,shopping bags
3339,08/10/15,whole milk
3483,28/10/15,pip fruit
3255,29/04/15,other vegetables
3462,15/11/15,butter
1355,28/02/15,bottled water
2952,25/11/15,shopping bags
2171,19/06/15,roll products 
2693,02/11/15,bottled beer
1348,13/06/15,chocolate
1112,09/04/15,jam
2058,24/02/15,red/blush wine
2003,23/11/15,brown bread
2166,12/03/15,soda
3113,18/06/15,berries
2830,22/06/15,rolls/buns
3582,17/06/15,whole milk
4572,19/08/15,butter milk
1373,19/07/15,soups
2513,06/11/15,bottled beer
3050,15/12/15,whole milk
2563,03/08/15,whole milk
1055,25/05/15,newspapers
1887,09/11/15,yogurt
2391,03/01/15,rolls/buns
3347,24/04/15,margarine
4873,03/09/15,waffles
1571,24/05/15,whole milk
3571,21/10/15,citrus fruit
4348,11/04/15,rolls/buns
2400,06/02/15,margarine
2867,25/06/15,shopping bags
2672,12/07/15,waffles
1659,07/08/15,bottled water
4104,30/11/15,pot plants
1465,03/02/15,tropical fruit
3436,27/03/15,UHT-milk
4503,17/02/15,whole milk
3812,28/07/15,frozen potato products
2759,27/07/15,rolls/buns
2019,14/11/15,other vegetables
3201,24/01/15,tropical fruit
1861,12/08/15,roll products 
4524,10/12/15,ice cream
2680,11/08/15,sweet spreads
3413,31/01/15,domestic eggs
4354,16/01/15,oil
3608,27/11/15,rolls/buns
3518,26/10/15,pastry
3542,11/07/15,sugar
2579,08/04/15,white wine
2650,22/11/15,soda
3499,13/01/15,napkins
2804,18/01/15,other vegetables
2975,09/10/15,fruit/vegetable juice
1783,05/01/15,pip fruit
1116,29/11/15,rolls/buns
2578,26/11/15,rolls/buns
4003,23/12/15,citrus fruit
3021,30/01/15,sliced cheese
3791,23/01/15,whole milk
1242,04/04/15,other vegetables
2290,03/07/15,condensed milk
4204,06/05/15,shopping bags
4100,01/03/15,whipped/sour cream
3085,11/07/15,newspapers
1944,31/08/15,whipped/sour cream
3845,19/09/15,other vegetables
2077,01/03/15,whole milk
1128,05/07/15,coffee
4130,05/04/15,whipped/sour cream
2496,02/12/15,white wine
3764,01/08/15,yogurt
2369,17/10/15,whipped/sour cream
4662,25/08/15,sugar
4392,13/08/15,chewing gum
3259,15/02/15,butter
1839,09/10/15,whipped/sour cream
4376,22/11/15,root vegetables
1934,03/02/15,beverages
1158,25/08/15,cream cheese 
2784,19/03/15,dog food
4954,10/06/15,UHT-milk
2060,26/07/15,specialty fat
4556,10/01/15,canned beer
2433,27/12/15,berries
1843,24/02/15,semi-finished bread
1793,21/09/15,rolls/buns
3640,08/10/15,pastry
2795,12/03/15,cat food
2044,26/09/15,shopping bags
4742,05/04/15,citrus fruit
3584,14/03/15,photo/film
1957,31/01/15,root vegetables
3483,20/03/15,male cosmetics
3883,05/10/15,whole milk
2474,09/02/15,coffee
3148,09/03/15,yogurt
1767,24/10/15,other vegetables
4601,22/07/15,rolls/buns
3181,22/03/15,canned fish
2261,11/04/15,onions
1656,14/02/15,rolls/buns
4134,05/05/15,pip fruit
2254,21/01/15,house keeping products
1517,01/08/15,rolls/buns
2176,06/08/15,brown bread
4255,02/09/15,tropical fruit
1780,21/09/15,yogurt
1275,18/10/15,specialty chocolate
2159,30/04/15,female sanitary products
4153,27/07/15,rolls/buns
1553,21/07/15,sliced cheese
2072,28/11/15,other vegetables
2964,05/02/15,hard cheese
3974,05/03/15,sliced cheese
4848,14/10/15,canned beer
1605,06/07/15,seasonal products
2082,23/11/15,domestic eggs
2477,04/06/15,pip fruit
1508,10/03/15,bottled beer
2682,16/06/15,soda
1012,27/03/15,whole milk
3591,02/09/15,newspapers
2004,08/01/15,other vegetables
4272,22/03/15,whole milk
1900,24/09/15,yogurt
3483,22/11/15,tropical fruit
4686,14/09/15,other vegetables
3757,24/06/15,newspapers
3484,10/10/15,herbs
4314,02/05/15,white bread
1204,23/07/15,pip fruit
1355,28/03/15,soda
3463,16/05/15,beverages
3548,19/03/15,whole milk
2271,02/01/15,mayonnaise
2275,19/05/15,shopping bags
1275,16/07/15,whole milk
4577,04/11/15,root vegetables
2286,21/11/15,whole milk
4287,06/08/15,root vegetables
1781,06/06/15,butter milk
2840,07/08/15,rolls/buns
2585,13/02/15,whole milk
2958,27/01/15,tropical fruit
3788,16/02/15,soda
3061,05/12/15,margarine
1531,19/01/15,pickled vegetables
3451,31/08/15,butter milk
3119,28/06/15,grapes
4015,27/03/15,other vegetables
2869,29/04/15,curd
4814,12/02/15,soda
2978,25/11/15,other vegetables
4789,09/04/15,liquor
2151,03/08/15,margarine
2390,21/08/15,other vegetables
3634,02/12/15,mayonnaise
3394,13/12/15,rolls/buns
1874,08/06/15,sugar
4671,01/08/15,whole milk
3647,03/03/15,other vegetables
1275,17/02/15,onions
3306,28/09/15,yogurt
1087,19/03/15,pip fruit
3210,23/12/15,tropical fruit
1136,03/01/15,butter milk
3050,21/06/15,bottled water
4406,01/02/15,whole milk
4277,09/08/15,root vegetables
2500,06/12/15,fruit/vegetable juice
4704,19/08/15,whole milk
4470,23/12/15,whipped/sour cream
4747,24/08/15,baking powder
2550,20/04/15,red/blush wine
4783,10/10/15,curd
2117,07/11/15,pastry
4510,03/09/15,sliced cheese
4258,11/12/15,salty snack
3535,18/01/15,pastry
3095,16/08/15,specialty bar
4625,07/04/15,pasta
2014,23/06/15,yogurt
1677,09/12/15,pip fruit
4743,04/07/15,domestic eggs
4212,31/03/15,other vegetables
1087,14/08/15,pot plants
3682,12/10/15,bottled water
2406,10/03/15,rolls/buns
3915,21/01/15,hard cheese
1901,04/05/15,butter
4992,23/05/15,napkins
4308,07/04/15,soda
1566,05/06/15,whole milk
2839,31/10/15,whole milk
4666,19/10/15,butter milk
2325,16/04/15,soda
4238,08/03/15,pip fruit
1983,20/05/15,white wine
4798,21/11/15,shopping bags
3703,16/06/15,soda
1456,19/07/15,whole milk
3309,02/09/15,misc. beverages
1983,09/08/15,pastry
2676,07/04/15,newspapers
1017,30/09/15,dessert
3793,07/08/15,whole milk
1609,03/05/15,napkins
3459,23/01/15,tropical fruit
1192,09/01/15,seasonal products
3044,05/01/15,bottled water
3661,27/11/15,misc. beverages
1188,09/01/15,rolls/buns
1865,02/08/15,pip fruit
1692,28/06/15,soda
3577,12/05/15,rolls/buns
4951,13/03/15,tropical fruit
1714,02/08/15,rolls/buns
1610,26/05/15,root vegetables
4652,08/04/15,zwieback
4020,11/04/15,bottled beer
2633,27/11/15,newspapers
4305,24/07/15,coffee
2416,15/02/15,yogurt
3124,09/04/15,whole milk
1422,31/05/15,processed cheese
2101,07/01/15,domestic eggs
2876,30/10/15,pip fruit
2684,11/01/15,rolls/buns
2377,16/04/15,butter
