Member_number,Date,itemDescription
3460,24/07/15,root vegetables
1703,21/02/15,waffles
3002,13/08/15,citrus fruit
4836,17/08/15,pork
1561,05/06/15,dish cleaner
4731,04/04/15,rolls/buns
3812,13/11/15,rolls/buns
2097,01/10/15,chicken
4986,28/01/15,pork
4742,15/11/15,beverages
2502,15/04/15,soda
1135,10/07/15,sausage
2403,14/02/15,frankfurter
4234,17/07/15,whole milk
4068,11/12/15,bottled beer
2311,30/06/15,chocolate
1353,21/01/15,meat
3251,05/07/15,beef
1748,08/03/15,pip fruit
1638,12/03/15,whole milk
2170,10/02/15,bottled beer
3903,06/02/15,other vegetables
1245,27/06/15,soda
3237,28/06/15,UHT-milk
2843,12/10/15,pip fruit
3095,13/10/15,citrus fruit
4076,22/05/15,meat
1298,23/06/15,chicken
4591,13/06/15,zwieback
3592,28/10/15,other vegetables
1305,23/05/15,sausage
4326,06/11/15,packaged fruit/vegetables
3189,03/02/15,yogurt
1991,10/02/15,pork
2091,02/08/15,ice cream
3100,06/03/15,beef
4984,26/04/15,bottled beer
4444,06/10/15,soda
4678,17/12/15,meat
1670,22/11/15,fish
3214,14/01/15,tropical fruit
2772,18/03/15,tropical fruit
4343,21/12/15,frozen vegetables
4351,21/08/15,other vegetables
1598,02/03/15,root vegetables
4469,18/10/15,fish
1788,05/12/15,UHT-milk
3768,01/08/15,berries
4661,01/03/15,condensed milk
3801,17/08/15,salt
4109,04/10/15,canned beer
2485,24/03/15,pip fruit
2365,11/06/15,sausage
2602,08/02/15,sausage
2391,05/12/15,frozen meals
3483,08/09/15,berries
2512,31/01/15,liquor
2652,01/08/15,yogurt
1777,03/12/15,yogurt
4007,23/12/15,citrus fruit
2653,17/04/15,brown bread
2703,21/09/15,ham
4322,14/11/15,domestic eggs
2270,04/02/15,tropical fruit
2306,09/10/15,rolls/buns
1539,27/09/15,pip fruit
2517,12/12/15,tropical fruit
3254,19/10/15,photo/film
1711,21/03/15,bottled beer
2560,07/06/15,whole milk
4891,06/10/15,chicken
1622,12/02/15,canned beer
1028,02/06/15,onions
1416,22/08/15,other vegetables
1037,16/12/15,frankfurter
4293,23/04/15,other vegetables
3054,09/04/15,white wine
4467,23/04/15,other vegetables
4811,02/11/15,canned beer
4749,15/02/15,tropical fruit
1825,21/11/15,fruit/vegetable juice
4685,19/07/15,berries
3621,14/07/15,other vegetables
3219,04/08/15,other vegetables
1444,29/12/15,meat
1698,22/07/15,other vegetables
3328,15/04/15,ham
3704,30/04/15,chocolate
4124,09/09/15,frankfurter
4357,10/10/15,processed cheese
2073,30/04/15,rolls/buns
4192,12/09/15,chewing gum
3890,26/10/15,root vegetables
3147,24/12/15,tropical fruit
4550,30/01/15,detergent
3183,07/08/15,tropical fruit
1878,17/10/15,sausage
2523,12/02/15,soda
2227,20/06/15,semi-finished bread
2267,26/02/15,frankfurter
4806,27/10/15,sausage
2422,11/11/15,citrus fruit
1164,30/03/15,whole milk
3096,23/06/15,misc. beverages
1821,21/05/15,tropical fruit
2298,06/10/15,beef
4515,10/05/15,other vegetables
3079,10/03/15,frankfurter
3352,13/06/15,sausage
1545,17/10/15,whole milk
2999,03/08/15,sausage
1230,19/11/15,frankfurter
2578,25/01/15,bottled beer
4611,27/08/15,cereals
3575,24/01/15,chocolate marshmallow
2517,29/09/15,other vegetables
2471,19/03/15,meat
2560,19/06/15,cocoa drinks
4492,14/06/15,sausage
1217,18/02/15,whole milk
2950,10/10/15,coffee
4337,26/10/15,tropical fruit
2599,27/01/15,sausage
2924,19/11/15,rolls/buns
3734,05/09/15,ice cream
3985,24/07/15,liver loaf
1823,11/11/15,frankfurter
1722,27/08/15,chewing gum
3818,29/03/15,soda
4924,11/06/15,butter
3194,03/05/15,chicken
2156,07/08/15,sausage
3182,05/05/15,soda
2902,16/08/15,cat food
3450,24/12/15,pip fruit
4262,11/09/15,soft cheese
1276,28/08/15,whole milk
2184,23/01/15,soda
1670,30/06/15,chicken
1198,31/01/15,other vegetables
1858,25/01/15,pastry
1404,16/01/15,ice cream
2899,09/11/15,sausage
2057,13/11/15,citrus fruit
2799,27/02/15,chocolate
4913,01/08/15,beverages
2413,26/06/15,bottled water
4819,20/09/15,sausage
3014,15/07/15,whipped/sour cream
1419,07/04/15,root vegetables
2589,29/04/15,ice cream
3648,02/06/15,meat
1349,13/12/15,frankfurter
2706,03/10/15,tropical fruit
1144,16/01/15,chicken
1275,07/05/15,root vegetables
1851,11/07/15,other vegetables
2305,28/09/15,coffee
1905,18/10/15,soda
3732,06/12/15,chicken
2724,30/04/15,ice cream
3245,19/03/15,hamburger meat
2005,20/04/15,pork
4643,10/08/15,ice cream
2538,27/07/15,other vegetables
1173,07/02/15,bottled beer
1703,15/02/15,misc. beverages
3347,24/01/15,beef
1561,25/07/15,whole milk
1632,27/08/15,chicken
2995,18/02/15,dessert
1318,26/09/15,pastry
1133,26/02/15,sausage
2357,03/08/15,onions
4007,13/03/15,tropical fruit
2383,02/01/15,flower soil/fertilizer
3128,30/08/15,ice cream
1372,25/04/15,soda
1839,16/08/15,pastry
3567,17/02/15,pip fruit
3573,03/04/15,meat
3765,12/06/15,whole milk
2875,12/03/15,zwieback
3737,21/11/15,liquor (appetizer)
3535,28/02/15,pip fruit
4288,13/11/15,canned beer
1334,07/03/15,Instant food products
2046,28/02/15,pork
1922,07/10/15,butter milk
2184,19/09/15,oil
2632,23/09/15,meat
2108,01/10/15,tropical fruit
2547,24/11/15,soda
4720,12/02/15,soda
4008,19/05/15,meat
1438,28/11/15,frankfurter
3027,14/09/15,whipped/sour cream
1342,07/01/15,tropical fruit
4952,26/08/15,sausage
1218,20/08/15,tropical fruit
4804,19/11/15,pork
3319,17/11/15,bottled beer
2459,22/09/15,whole milk
1123,31/01/15,frozen vegetables
1827,01/07/15,whole milk
4769,20/09/15,sausage
3769,27/02/15,pork
4713,28/01/15,beef
1741,20/12/15,sausage
4238,12/12/15,tropical fruit
4051,28/01/15,whole milk
4960,19/08/15,bottled water
4602,26/08/15,beef
3549,12/02/15,brown bread
2746,29/05/15,bottled beer
2444,17/06/15,sausage
3196,04/11/15,pip fruit
4672,05/11/15,frankfurter
3308,08/03/15,UHT-milk
3328,16/08/15,whole milk
4923,23/09/15,butter milk
2981,11/05/15,whole milk
3615,02/09/15,herbs
1620,22/03/15,tropical fruit
2583,15/02/15,chicken
1362,06/10/15,curd
2462,08/01/15,pork
3198,23/06/15,hamburger meat
3296,22/05/15,hamburger meat
3447,03/09/15,root vegetables
4001,30/03/15,butter
2082,21/06/15,UHT-milk
1679,08/12/15,whole milk
3605,05/04/15,sausage
3762,04/01/15,canned beer
2375,03/09/15,whole milk
1617,30/03/15,oil
3399,09/04/15,sausage
1570,15/03/15,frankfurter
1583,24/03/15,sliced cheese
3348,05/12/15,sausage
1427,10/01/15,chicken
3041,27/08/15,butter milk
1661,08/11/15,pip fruit
1076,12/06/15,sausage
3545,29/09/15,butter
3593,10/09/15,pork
3891,16/02/15,cat food
2115,18/11/15,hamburger meat
2480,26/03/15,tropical fruit
1532,20/06/15,whole milk
2530,13/06/15,softener
1803,12/05/15,rolls/buns
2604,20/09/15,tropical fruit
3595,21/03/15,dessert
1442,30/03/15,newspapers
1515,09/11/15,hamburger meat
2899,24/11/15,chicken
1845,07/08/15,other vegetables
4334,28/04/15,fruit/vegetable juice
3885,13/04/15,chocolate
1474,02/06/15,margarine
4783,21/02/15,cling film/bags
1379,06/02/15,chicken
4217,17/06/15,salt
4281,14/09/15,newspapers
2690,01/05/15,root vegetables
2543,23/05/15,pip fruit
2300,28/04/15,sausage
4302,05/04/15,other vegetables
1930,15/11/15,tropical fruit
2834,02/12/15,newspapers
2307,26/05/15,frankfurter
3894,25/01/15,fruit/vegetable juice
1467,20/08/15,ham
3952,30/10/15,sausage
3016,01/12/15,frankfurter
2118,18/07/15,fish
1940,14/02/15,chewing gum
1430,04/09/15,citrus fruit
2738,11/04/15,canned beer
1565,30/11/15,canned beer
4755,27/12/15,canned beer
1410,08/11/15,UHT-milk
3829,02/08/15,citrus fruit
3086,04/04/15,whole milk
4780,09/06/15,citrus fruit
4085,29/09/15,canned beer
3236,26/01/15,dessert
2040,31/05/15,ham
2370,04/02/15,meat
4249,27/02/15,pip fruit
2836,14/08/15,UHT-milk
1220,01/01/15,canned beer
3520,02/01/15,other vegetables
2566,31/01/15,whole milk
2655,05/01/15,sausage
4147,18/04/15,canned beer
3364,30/08/15,yogurt
2370,14/01/15,root vegetables
3809,08/02/15,bottled beer
3744,06/11/15,canned beer
1588,19/01/15,pork
4304,01/02/15,canned beer
2240,20/09/15,pip fruit
3175,05/06/15,meat
1231,27/10/15,pork
3599,11/06/15,other vegetables
3738,01/04/15,whole milk
1593,08/08/15,sausage
1319,10/01/15,misc. beverages
2105,21/01/15,bottled water
2056,03/07/15,beef
3139,21/04/15,tropical fruit
1098,19/01/15,rolls/buns
2601,22/10/15,canned beer
2694,19/06/15,sausage
4524,26/12/15,sliced cheese
1165,13/04/15,pork
3705,07/09/15,soda
1634,28/05/15,rolls/buns
2030,04/09/15,soda
4989,19/06/15,chocolate
1715,04/07/15,ham
4552,13/08/15,other vegetables
1303,29/03/15,canned beer
1430,09/02/15,canned beer
4559,12/05/15,canned beer
3848,18/11/15,tropical fruit
2162,19/06/15,tropical fruit
3719,17/12/15,canned beer
3153,28/04/15,canned beer
4462,02/04/15,bottled water
2420,27/09/15,frankfurter
3971,17/06/15,tropical fruit
1611,26/02/15,liver loaf
1225,26/02/15,shopping bags
1554,21/05/15,tropical fruit
4624,27/11/15,frankfurter
3337,10/06/15,citrus fruit
2265,25/09/15,whole milk
4999,24/01/15,tropical fruit
4102,03/11/15,beef
3853,04/07/15,fruit/vegetable juice
2265,13/06/15,frankfurter
2452,11/08/15,beef
2829,19/12/15,beef
3926,20/08/15,canned beer
3960,21/10/15,canned beer
3980,16/09/15,rolls/buns
1116,29/01/15,other vegetables
2663,21/10/15,sausage
2164,24/11/15,rolls/buns
3950,12/05/15,yogurt
1252,13/04/15,pork
4804,27/12/15,tropical fruit
4041,07/09/15,rolls/buns
1894,04/08/15,hamburger meat
4977,20/08/15,pip fruit
2171,03/09/15,whole milk
3417,15/12/15,pastry
1175,10/06/15,whole milk
4946,17/02/15,sausage
4662,27/06/15,canned beer
2869,10/12/15,beef
4053,22/03/15,canned beer
4574,30/11/15,frankfurter
1110,15/11/15,pastry
4700,04/03/15,sausage
2565,29/04/15,tropical fruit
2468,13/03/15,whole milk
4836,13/11/15,sausage
3504,22/09/15,root vegetables
1333,03/04/15,frozen meals
4039,27/12/15,other vegetables
2077,15/05/15,chicken
3519,13/12/15,bottled water
2989,30/01/15,whole milk
3737,05/05/15,whole milk
3558,19/09/15,frankfurter
3036,13/07/15,beef
3180,03/07/15,sausage
2978,09/05/15,sausage
3985,23/10/15,candy
4903,08/12/15,sausage
2835,09/10/15,citrus fruit
3783,22/06/15,sausage
1486,14/12/15,other vegetables
4589,08/10/15,sausage
1132,19/02/15,other vegetables
4827,27/11/15,canned beer
3361,28/06/15,detergent
4681,11/09/15,citrus fruit
4197,26/10/15,beef
3701,22/01/15,other vegetables
4195,01/10/15,bottled beer
3429,01/04/15,other vegetables
2430,20/01/15,fruit/vegetable juice
4330,08/04/15,misc. beverages
1783,18/03/15,tropical fruit
4025,04/11/15,pip fruit
3399,19/07/15,sausage
4766,03/01/15,root vegetables
3562,13/08/15,zwieback
2447,21/01/15,chicken
1396,22/07/15,tropical fruit
4633,26/04/15,tropical fruit
4695,05/01/15,root vegetables
1706,14/08/15,canned beer
3872,23/11/15,beef
1444,14/10/15,hamburger meat
4753,08/11/15,other vegetables
4580,29/11/15,liquor (appetizer)
2516,03/04/15,pip fruit
2415,08/08/15,newspapers
3925,25/03/15,turkey
4996,24/11/15,rolls/buns
4569,27/07/15,sausage
3509,11/04/15,beef
2252,08/10/15,whole milk
1634,09/02/15,whole milk
4112,27/04/15,pip fruit
4042,08/08/15,meat
4473,26/06/15,hamburger meat
3878,30/04/15,photo/film
2266,30/09/15,other vegetables
3304,30/11/15,root vegetables
3757,04/02/15,other vegetables
3440,21/12/15,citrus fruit
4328,04/02/15,beef
3737,06/12/15,frankfurter
3948,15/06/15,ham
3682,05/03/15,soda
2827,31/10/15,bottled beer
2650,05/10/15,soda
1360,16/12/15,turkey
3679,23/12/15,pork
4137,07/03/15,citrus fruit
4235,19/12/15,grapes
3193,31/01/15,other vegetables
1332,02/12/15,root vegetables
4821,28/11/15,tropical fruit
1837,09/07/15,rolls/buns
3665,23/09/15,citrus fruit
2659,08/05/15,yogurt
1322,09/01/15,chicken
1599,29/05/15,tropical fruit
2933,06/04/15,tropical fruit
3963,21/02/15,other vegetables
4178,03/06/15,margarine
1052,27/10/15,pork
4693,18/08/15,frankfurter
1329,02/02/15,ham
3128,13/06/15,cream cheese 
1175,30/06/15,bottled water
2211,31/03/15,canned beer
2093,12/06/15,frozen potato products
4284,14/10/15,pip fruit
4449,30/03/15,citrus fruit
4269,01/04/15,frankfurter
1962,05/04/15,other vegetables
2250,04/10/15,chicken
1743,13/11/15,pip fruit
1583,28/07/15,frankfurter
4295,26/10/15,frozen meals
1183,29/06/15,root vegetables
2729,21/03/15,beef
4035,03/08/15,sausage
1608,06/08/15,whole milk
1793,03/07/15,beef
2210,09/07/15,pork
1885,03/07/15,artif. sweetener
1078,28/10/15,frankfurter
1016,30/09/15,rolls/buns
3077,29/05/15,canned beer
3551,01/05/15,mayonnaise
1158,17/10/15,rolls/buns
2443,20/06/15,sausage
1395,15/01/15,hard cheese
2454,10/11/15,frankfurter
3472,30/04/15,frankfurter
3547,28/11/15,bottled water
1038,21/02/15,sausage
3915,11/09/15,whole milk
2719,19/04/15,citrus fruit
2234,23/12/15,pork
1565,14/12/15,condensed milk
1328,24/03/15,sausage
3398,18/01/15,brown bread
3687,12/02/15,whole milk
1572,23/05/15,frankfurter
3460,24/11/15,domestic eggs
2352,05/05/15,sausage
4816,31/07/15,other vegetables
1152,19/07/15,pork
1120,11/06/15,other vegetables
4258,18/07/15,frankfurter
4336,10/09/15,beef
1395,25/08/15,pork
3581,24/09/15,white bread
1762,01/07/15,dessert
2659,08/12/15,pip fruit
4120,17/01/15,sausage
2420,08/03/15,frankfurter
2816,30/09/15,chicken
1711,26/02/15,chicken
2884,28/12/15,other vegetables
4153,13/06/15,house keeping products
2184,11/05/15,pork
4381,30/09/15,bathroom cleaner
2920,27/03/15,beverages
3967,21/01/15,butter
3135,13/03/15,sausage
3459,05/08/15,canned beer
2868,09/01/15,salt
2989,06/01/15,beef
1440,06/09/15,shopping bags
2796,19/05/15,curd
1074,16/10/15,fruit/vegetable juice
2565,28/09/15,sausage
1197,16/01/15,sausage
1971,16/08/15,sausage
3327,26/03/15,grapes
1168,06/03/15,frankfurter
2814,18/09/15,berries
3298,26/05/15,citrus fruit
3728,12/11/15,canned beer
2116,29/08/15,canned beer
1139,19/01/15,tropical fruit
2463,26/12/15,whole milk
2978,27/06/15,whole milk
4525,07/10/15,other vegetables
1213,14/09/15,citrus fruit
4332,24/11/15,pork
1729,15/12/15,beef
1695,04/02/15,meat
3503,29/11/15,canned beer
3686,06/01/15,whole milk
4264,11/05/15,curd cheese
1545,28/02/15,citrus fruit
3195,08/07/15,cooking chocolate
1409,17/02/15,whole milk
2800,21/06/15,sugar
4453,27/07/15,chicken
4820,18/01/15,citrus fruit
3716,08/10/15,sausage
3270,15/05/15,whole milk
3410,16/01/15,whole milk
3651,16/10/15,rolls/buns
2049,06/01/15,pork
3507,27/08/15,root vegetables
3184,20/11/15,citrus fruit
2648,29/01/15,citrus fruit
1566,24/02/15,whole milk
4105,05/02/15,pork
3537,25/01/15,citrus fruit
2300,05/08/15,frankfurter
3794,04/01/15,citrus fruit
3756,11/07/15,sausage
4197,06/02/15,chicken
4661,10/05/15,other vegetables
3738,30/12/15,onions
4567,02/10/15,hamburger meat
2831,06/01/15,frankfurter
4841,09/06/15,canned beer
1776,15/04/15,bottled water
1364,31/07/15,soda
1926,16/10/15,turkey
3496,22/09/15,rolls/buns
1498,28/10/15,frozen vegetables
4436,23/12/15,other vegetables
4098,06/02/15,pork
4707,11/02/15,soda
4358,11/06/15,turkey
3290,29/05/15,sausage
1940,04/06/15,whole milk
3363,18/08/15,newspapers
1782,01/08/15,coffee
2756,23/11/15,hamburger meat
4379,01/10/15,turkey
4686,08/10/15,sausage
1230,06/04/15,whole milk
2918,19/07/15,sausage
4604,09/12/15,other vegetables
4489,19/11/15,shopping bags
4408,20/04/15,pork
1846,28/05/15,pork
1658,15/06/15,beef
3046,09/01/15,sausage
4528,13/10/15,whole milk
1132,22/09/15,soda
2386,05/12/15,canned beer
4741,08/09/15,beef
3971,19/10/15,frankfurter
3029,14/02/15,other vegetables
2758,06/02/15,other vegetables
3969,05/03/15,root vegetables
2829,29/10/15,pip fruit
4573,23/12/15,sausage
4726,08/07/15,other vegetables
3929,06/11/15,pork
1286,10/07/15,meat
1648,01/05/15,pork
1544,25/02/15,dessert
2925,16/03/15,other vegetables
1276,23/11/15,condensed milk
1908,26/07/15,ice cream
2519,30/05/15,chicken
3096,07/07/15,root vegetables
1001,02/05/15,frankfurter
4699,29/03/15,hamburger meat
1417,18/09/15,UHT-milk
4034,29/08/15,frankfurter
4711,19/06/15,pastry
3584,17/12/15,other vegetables
2981,03/12/15,onions
1820,21/03/15,pastry
3793,15/04/15,citrus fruit
1965,04/08/15,hamburger meat
4903,01/05/15,chicken
1845,11/02/15,whole milk
2384,02/01/15,chicken
2584,25/04/15,shopping bags
1193,12/11/15,citrus fruit
4267,06/09/15,citrus fruit
2707,05/05/15,chicken
3214,08/05/15,bottled beer
1171,15/01/15,specialty chocolate
1950,11/11/15,other vegetables
4737,19/09/15,pork
3589,04/11/15,whole milk
2246,29/08/15,beef
2128,10/08/15,sausage
3866,21/04/15,root vegetables
1882,09/07/15,chicken
2574,25/08/15,turkey
2011,22/12/15,soda
4223,20/07/15,root vegetables
2068,07/04/15,sausage
3035,09/05/15,pastry
2597,08/05/15,sausage
1306,08/01/15,yogurt
1789,24/04/15,pip fruit
1003,10/02/15,sausage
3378,13/01/15,ham
4460,01/05/15,meat
1961,21/06/15,other vegetables
4576,18/06/15,meat
3061,10/02/15,rolls/buns
1016,19/07/15,chicken
3528,19/05/15,sausage
4566,10/03/15,canned beer
1979,20/11/15,yogurt
3662,03/12/15,chicken
2700,13/05/15,hamburger meat
2432,12/12/15,whole milk
2693,17/08/15,frankfurter
1456,20/11/15,newspapers
4081,20/10/15,whole milk
4588,30/06/15,rolls/buns
1892,08/03/15,other vegetables
1922,07/02/15,sausage
1440,06/12/15,sausage
1420,19/06/15,canned beer
2273,21/10/15,tropical fruit
4910,25/11/15,condensed milk
4593,04/08/15,margarine
1380,21/11/15,whole milk
4035,26/07/15,yogurt
3063,28/12/15,processed cheese
2558,12/08/15,grapes
1744,27/06/15,canned beer
3162,06/06/15,soda
3216,12/02/15,whole milk
4783,27/01/15,sausage
2592,25/09/15,pork
3141,19/07/15,pork
2315,20/12/15,turkey
3318,12/01/15,other vegetables
4594,02/05/15,whipped/sour cream
2428,14/08/15,hard cheese
4613,17/05/15,pork
1676,11/10/15,citrus fruit
1259,21/11/15,sausage
3930,12/07/15,citrus fruit
3995,26/06/15,other vegetables
1038,14/12/15,Instant food products
4794,06/09/15,sausage
3960,21/09/15,frankfurter
3077,05/01/15,chicken
1161,14/03/15,other vegetables
1800,16/04/15,chicken
1717,09/11/15,chicken
1888,06/06/15,ham
2138,04/03/15,pip fruit
1866,13/02/15,sausage
4745,29/09/15,ham
1269,12/09/15,other vegetables
4721,15/06/15,sausage
2885,22/03/15,tropical fruit
1435,24/04/15,ham
1887,03/02/15,tropical fruit
4776,26/03/15,canned beer
4313,16/05/15,sugar
3545,28/08/15,bottled water
2307,12/03/15,whole milk
1215,18/01/15,pip fruit
1428,18/01/15,rolls/buns
4297,27/10/15,whole milk
1812,14/10/15,hamburger meat
2217,02/12/15,soda
2378,15/04/15,whipped/sour cream
2397,23/06/15,organic sausage
3419,20/08/15,onions
4131,29/03/15,sausage
2220,04/08/15,sausage
3870,21/03/15,root vegetables
1483,14/06/15,root vegetables
3449,29/11/15,pork
1959,13/12/15,whole milk
4825,17/01/15,ham
3289,02/05/15,frankfurter
1256,29/08/15,UHT-milk
3369,23/03/15,frozen vegetables
2191,25/10/15,pip fruit
4645,06/12/15,tropical fruit
3818,08/08/15,meat
3857,04/11/15,other vegetables
3651,31/07/15,root vegetables
3689,29/07/15,liqueur
2361,03/10/15,soda
2513,15/12/15,margarine
2110,29/07/15,frankfurter
4895,21/07/15,sugar
2756,31/07/15,sausage
1960,09/01/15,chicken
3924,29/10/15,domestic eggs
3020,27/08/15,condensed milk
4531,10/08/15,canned beer
4901,14/02/15,frankfurter
3787,24/09/15,pork
3688,24/09/15,whole milk
4717,10/04/15,tropical fruit
2210,25/09/15,pork
4152,29/05/15,root vegetables
4507,18/06/15,citrus fruit
1118,13/05/15,house keeping products
4953,07/05/15,pip fruit
4417,21/01/15,ham
2358,15/12/15,waffles
3122,05/02/15,beverages
3920,10/05/15,beverages
4592,08/12/15,citrus fruit
1326,09/11/15,ice cream
3729,29/11/15,salty snack
2627,31/10/15,rolls/buns
3393,07/11/15,white bread
