,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
1017142,2001,3,7,23,1,2001-07-23,AS,19930,AS,N797AÃ¢,499,10800,1080001,32575,BUR,"Burbank, CA",CA,6.0,California,91,14747,1474702,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,1109,1108.0,-1.0,0.0,0.0,-1.0,1100-1159,18.0,1126.0,1340.0,7.0,1332,1347.0,15.0,15.0,1.0,1.0,1300-1359,0.0,,0.0,143.0,159.0,134.0,1.0,937.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060542,2018,4,12,3,1,2018-12-03,WN,19393,WN,N210WN,1845,14771,1477104,32457,SFO,"San Francisco, CA",CA,6.0,California,91,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,1830,,,,,,1800-1859,,,,,2000,,,,,,2000-2059,1.0,C,0.0,90.0,,,1.0,337.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208279,1996,3,7,19,5,1996-07-19,WN,19393,WN,N674,91,11540,1154001,30615,ELP,"El Paso, TX",TX,48.0,Texas,74,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,81,1510,1525.0,15.0,15.0,1.0,1.0,1500-1559,9.0,1534.0,1530.0,9.0,1520,1539.0,19.0,19.0,1.0,1.0,1500-1559,0.0,,0.0,70.0,74.0,56.0,1.0,347.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814762,2005,3,9,14,3,2005-09-14,OO,20304,OO,N584SW,3674,14113,1411301,34113,PIH,"Pocatello, ID",ID,16.0,Idaho,83,14869,1486902,34614,SLC,"Salt Lake City, UT",UT,49.0,Utah,87,940,933.0,-7.0,0.0,0.0,-1.0,0900-0959,7.0,940.0,1017.0,4.0,1030,1021.0,-9.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,50.0,48.0,37.0,1.0,150.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277510,2012,1,1,16,1,2012-01-16,DL,19790,DL,N751AT,1298,12758,1275803,32758,KOA,"Kona, HI",HI,15.0,Hawaii,2,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,2145,2138.0,-7.0,0.0,0.0,-1.0,2100-2159,12.0,2150.0,440.0,6.0,500,446.0,-14.0,0.0,0.0,-1.0,0001-0559,0.0,,0.0,315.0,308.0,290.0,1.0,2504.0,11,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357353,2017,1,1,9,1,2017-01-09,AA,19805,AA,N176AA,1889,10721,1072102,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,11057,1105703,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,1250,1317.0,27.0,27.0,1.0,1.0,1200-1259,21.0,1338.0,1523.0,5.0,1520,1528.0,8.0,8.0,0.0,0.0,1500-1559,0.0,,0.0,150.0,131.0,105.0,1.0,728.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662310,2011,3,9,18,7,2011-09-18,CO,19704,CO,N76519,1586,12266,1226603,31453,IAH,"Houston, TX",TX,48.0,Texas,74,13204,1320402,31454,MCO,"Orlando, FL",FL,12.0,Florida,33,1850,1855.0,5.0,5.0,0.0,0.0,1800-1859,11.0,1906.0,2154.0,13.0,2201,2207.0,6.0,6.0,0.0,0.0,2200-2259,0.0,,0.0,131.0,132.0,108.0,1.0,854.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923049,2018,1,3,12,1,2018-03-12,AS,19930,AS,N275AK,788,14747,1474703,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,13495,1349505,33495,MSY,"New Orleans, LA",LA,22.0,Louisiana,72,1141,1148.0,7.0,7.0,0.0,0.0,1100-1159,38.0,1226.0,1815.0,5.0,1815,1820.0,5.0,5.0,0.0,0.0,1800-1859,0.0,,0.0,274.0,272.0,229.0,1.0,2086.0,9,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315095,2017,1,3,12,7,2017-03-12,UA,19977,UA,N37462,2406,10721,1072102,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,1516,1513.0,-3.0,0.0,0.0,-1.0,1500-1559,11.0,1524.0,1739.0,10.0,1758,1749.0,-9.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,282.0,276.0,255.0,1.0,1754.0,8,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139459,2008,3,7,10,4,2008-07-10,EV,20366,EV,N740EV,4558,10397,1039703,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,14576,1457602,34576,ROC,"Rochester, NY",NY,36.0,New York,22,1722,1945.0,143.0,143.0,1.0,9.0,1700-1759,30.0,2015.0,2150.0,7.0,1935,2157.0,142.0,142.0,1.0,9.0,1900-1959,0.0,,0.0,133.0,132.0,95.0,1.0,749.0,3,40.0,102.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664065,2015,2,4,24,5,2015-04-24,OO,20304,OO,N919SW,5355,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,14689,1468902,34689,SBA,"Santa Barbara, CA",CA,6.0,California,91,1446,1548.0,62.0,62.0,1.0,4.0,1400-1459,29.0,1617.0,1640.0,4.0,1537,1644.0,67.0,67.0,1.0,4.0,1500-1559,0.0,,0.0,51.0,56.0,23.0,1.0,89.0,1,62.0,0.0,5.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935566,2006,4,12,16,6,2006-12-16,UA,19977,UA,N505UA,10,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36.0,New York,22,1335,1357.0,22.0,22.0,1.0,1.0,1300-1359,13.0,1410.0,2140.0,5.0,2157,2145.0,-12.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,322.0,288.0,270.0,1.0,2586.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562307,1996,1,3,16,6,1996-03-16,NW,19386,NW,N761NC,195,10469,1046901,30469,AZO,"Kalamazoo, MI",MI,26.0,Michigan,43,11433,1143301,31295,DTW,"Detroit, MI",MI,26.0,Michigan,43,1330,1336.0,6.0,6.0,0.0,0.0,1300-1359,3.0,1339.0,1408.0,10.0,1416,1418.0,2.0,2.0,0.0,0.0,1400-1459,0.0,,0.0,46.0,42.0,29.0,1.0,113.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099032,1997,1,3,5,3,1997-03-05,HP,19991,HP,N180AW,2497,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,81,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,850,858.0,8.0,8.0,0.0,0.0,0800-0859,13.0,911.0,1034.0,5.0,1033,1039.0,6.0,6.0,0.0,0.0,1000-1059,0.0,,0.0,103.0,101.0,83.0,1.0,602.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030466,2018,3,8,29,3,2018-08-29,AA,19805,AA,N766US,648,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,81,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49.0,Utah,87,1355,1347.0,-8.0,0.0,0.0,-1.0,1300-1359,17.0,1404.0,1614.0,5.0,1627,1619.0,-8.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,92.0,92.0,70.0,1.0,507.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617709,1995,2,5,5,5,1995-05-05,HP,19991,HP,N311AW,544,14057,1405701,34057,PDX,"Portland, OR",OR,41.0,Oregon,92,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,81,1355,1355.0,0.0,0.0,0.0,0.0,1300-1359,10.0,1405.0,1631.0,4.0,1624,1635.0,11.0,11.0,0.0,0.0,1600-1659,0.0,,0.0,149.0,160.0,146.0,1.0,1009.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794110,2015,1,2,1,7,2015-02-01,WN,19393,WN,N789SW,600,13232,1323202,30977,MDW,"Chicago, IL",IL,17.0,Illinois,41,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49.0,Utah,87,850,1043.0,113.0,113.0,1.0,7.0,0800-0859,35.0,1118.0,1308.0,3.0,1125,1311.0,106.0,106.0,1.0,7.0,1100-1159,0.0,,0.0,215.0,208.0,170.0,1.0,1259.0,6,0.0,106.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20491,2010,2,4,9,5,2010-04-09,OO,20304,OO,N988CA,6175,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,10627,1062701,30627,BIS,"Bismarck/Mandan, ND",ND,38.0,North Dakota,66,1338,1433.0,55.0,55.0,1.0,3.0,1300-1359,14.0,1447.0,1655.0,4.0,1609,1659.0,50.0,50.0,1.0,3.0,1600-1659,0.0,,0.0,91.0,86.0,68.0,1.0,517.0,3,50.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135332,2001,3,7,26,4,2001-07-26,UA,19977,UA,Ã¤NKNOÃ¦,21,12478,1247801,31703,JFK,"New York, NY",NY,36.0,New York,22,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,2115,,,,,,2100-2159,,,,,11,,,,,,0001-0559,1.0,,0.0,356.0,,,1.0,2475.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538274,1991,3,8,4,7,1991-08-04,TW,20211,TW,,249,15016,1501601,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,14831,1483101,32457,SJC,"San Jose, CA",CA,6.0,California,91,1835,1837.0,2.0,2.0,0.0,0.0,1800-1859,,,,,2059,2101.0,2.0,2.0,0.0,0.0,2000-2059,0.0,,0.0,264.0,264.0,,1.0,1716.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387157,2000,4,11,15,3,2000-11-15,CO,19704,CO,N73256,1282,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32.0,Nevada,85,11618,1161801,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,1745,1753.0,8.0,8.0,0.0,0.0,1700-1759,18.0,1811.0,106.0,8.0,123,114.0,-9.0,0.0,0.0,-1.0,0001-0559,0.0,,0.0,278.0,261.0,235.0,1.0,2227.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344641,2007,3,8,3,5,2007-08-03,KH,19678,AQ,N823AL,66,12982,1298201,32982,LIH,"Lihue, HI",HI,15.0,Hawaii,2,12173,1217301,32134,HNL,"Honolulu, HI",HI,15.0,Hawaii,2,1700,1658.0,-2.0,0.0,0.0,-1.0,1700-1759,4.0,1702.0,1725.0,3.0,1729,1728.0,-1.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,29.0,30.0,23.0,1.0,102.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230901,2004,1,1,19,1,2004-01-19,MQ,20398,MQ,N834MQ,3981,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,12278,1227801,30928,ICT,"Wichita, KS",KS,20.0,Kansas,62,1446,1442.0,-4.0,0.0,0.0,-1.0,1400-1459,10.0,1452.0,1621.0,18.0,1641,1639.0,-2.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,115.0,117.0,89.0,1.0,588.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218197,1997,3,7,2,3,1997-07-02,AA,19805,AA,N429AA,1651,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,81,1235,1235.0,0.0,0.0,0.0,0.0,1200-1259,17.0,1252.0,1246.0,5.0,1258,1251.0,-7.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,143.0,136.0,114.0,1.0,868.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61082,2019,1,3,12,2,2019-03-12,MQ,20398,MQ,N533AE,4051,15096,1509602,35096,SYR,"Syracuse, NY",NY,36.0,New York,22,13930,1393006,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1130,1123.0,-7.0,0.0,0.0,-1.0,1100-1159,12.0,1135.0,1209.0,10.0,1240,1219.0,-21.0,0.0,0.0,-2.0,1200-1259,0.0,,0.0,130.0,116.0,94.0,1.0,607.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082756,2006,2,4,26,3,2006-04-26,MQ,20398,MQ,N643AE,4135,13485,1348501,33485,MSN,"Madison, WI",WI,55.0,Wisconsin,45,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1552,1603.0,11.0,11.0,0.0,0.0,1500-1559,16.0,1619.0,1650.0,9.0,1639,1659.0,20.0,20.0,1.0,1.0,1600-1659,0.0,,0.0,47.0,56.0,31.0,1.0,109.0,1,7.0,0.0,9.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884687,2017,4,12,1,5,2017-12-01,OO,20304,OO,N794SK,5717,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,14489,1448902,34489,RDM,"Bend/Redmond, OR",OR,41.0,Oregon,92,1117,1114.0,-3.0,0.0,0.0,-1.0,1100-1159,21.0,1135.0,1253.0,4.0,1304,1257.0,-7.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,167.0,163.0,138.0,1.0,898.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932237,1991,1,2,23,6,1991-02-23,US,20355,US,,2273,14524,1452401,34524,RIC,"Richmond, VA",VA,51.0,Virginia,38,11057,1105702,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,1125,1133.0,8.0,8.0,0.0,0.0,1100-1159,,,,,1233,1250.0,17.0,17.0,1.0,1.0,1200-1259,0.0,,0.0,68.0,77.0,,1.0,256.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505812,2004,3,9,27,1,2004-09-27,CO,19704,CO,N76265,1730,11042,1104201,30647,CLE,"Cleveland, OH",OH,39.0,Ohio,44,10721,1072101,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,1905,1901.0,-4.0,0.0,0.0,-1.0,1900-1959,17.0,1918.0,2029.0,6.0,2050,2035.0,-15.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,105.0,94.0,71.0,1.0,563.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069280,2003,3,9,15,1,2003-09-15,AS,19930,AS,N756AS,369,13891,1389101,32575,ONT,"Ontario, CA",CA,6.0,California,91,14747,1474702,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,630,624.0,-6.0,0.0,0.0,-1.0,0600-0659,10.0,634.0,849.0,9.0,906,858.0,-8.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,156.0,154.0,135.0,1.0,956.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262201,1989,1,2,4,6,1989-02-04,US,20355,US,,2959,13891,1389101,32575,ONT,"Ontario, CA",CA,6.0,California,91,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,91,630,633.0,3.0,3.0,0.0,0.0,0600-0659,,,,,759,755.0,-4.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,89.0,82.0,,1.0,363.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784295,1995,3,7,22,6,1995-07-22,DL,19790,DL,N903DA,1921,14869,1486902,34614,SLC,"Salt Lake City, UT",UT,49.0,Utah,87,14570,1457001,34570,RNO,"Reno, NV",NV,32.0,Nevada,85,2145,2203.0,18.0,18.0,1.0,1.0,2100-2159,22.0,2225.0,2227.0,5.0,2210,2232.0,22.0,22.0,1.0,1.0,2200-2259,0.0,,0.0,85.0,89.0,62.0,1.0,422.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503973,1999,3,7,12,1,1999-07-12,UA,19977,UA,N7262U,679,12953,1295301,31703,LGA,"New York, NY",NY,36.0,New York,22,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1500,1454.0,-6.0,0.0,0.0,-1.0,1500-1559,33.0,1527.0,1612.0,6.0,1617,1618.0,1.0,1.0,0.0,0.0,1600-1659,0.0,,0.0,137.0,144.0,105.0,1.0,733.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264577,1994,3,7,4,1,1994-07-04,US,20355,US,,614,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,11267,1126701,31267,DAY,"Dayton, OH",OH,39.0,Ohio,44,2255,2302.0,7.0,7.0,0.0,0.0,2200-2259,,,,,602,615.0,13.0,13.0,0.0,0.0,0600-0659,0.0,,0.0,247.0,253.0,,1.0,1925.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162235,2002,2,5,12,7,2002-05-12,WN,19393,WN,N405,2306,15016,1501601,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,13198,1319801,33198,MCI,"Kansas City, MO",MO,29.0,Missouri,64,1710,1849.0,99.0,99.0,1.0,6.0,1700-1759,7.0,1856.0,1947.0,3.0,1810,1950.0,100.0,100.0,1.0,6.0,1800-1859,0.0,,0.0,60.0,61.0,51.0,1.0,237.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63450,2000,3,8,3,4,2000-08-03,WN,19393,WN,N708,1546,15016,1501601,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,12191,1219101,31453,HOU,"Houston, TX",TX,48.0,Texas,74,905,905.0,0.0,0.0,0.0,0.0,0900-0959,19.0,924.0,1057.0,3.0,1115,1100.0,-15.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,130.0,115.0,93.0,1.0,687.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892761,1990,2,4,8,7,1990-04-08,DL,19790,DL,,1121,13851,1385102,33851,OKC,"Oklahoma City, OK",OK,40.0,Oklahoma,73,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,1505,1507.0,2.0,2.0,0.0,0.0,1500-1559,,,,,1555,1552.0,-3.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,50.0,45.0,,1.0,175.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856798,2001,1,2,22,4,2001-02-22,CO,19704,CO,N14871,1428,12266,1226602,31453,IAH,"Houston, TX",TX,48.0,Texas,74,11278,1127801,30852,DCA,"Washington, DC",VA,51.0,Virginia,38,1742,1815.0,33.0,33.0,1.0,2.0,1700-1759,15.0,1830.0,2203.0,5.0,2132,2208.0,36.0,36.0,1.0,2.0,2100-2159,0.0,,0.0,170.0,173.0,153.0,1.0,1208.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718613,2004,2,6,23,3,2004-06-23,AS,19930,AS,N709AS,58,14747,1474702,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,10800,1080002,32575,BUR,"Burbank, CA",CA,6.0,California,91,1758,2036.0,158.0,158.0,1.0,10.0,1700-1759,21.0,2057.0,2306.0,4.0,2024,2310.0,166.0,166.0,1.0,11.0,2000-2059,0.0,,0.0,146.0,154.0,129.0,1.0,937.0,4,158.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427627,1998,4,10,26,1,1998-10-26,DL,19790,DL,N901DA,1147,14869,1486902,34614,SLC,"Salt Lake City, UT",UT,49.0,Utah,87,14831,1483101,32457,SJC,"San Jose, CA",CA,6.0,California,91,850,851.0,1.0,1.0,0.0,0.0,0800-0859,15.0,906.0,925.0,4.0,945,929.0,-16.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,115.0,98.0,79.0,1.0,585.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197043,2007,4,10,9,2,2007-10-09,WN,19393,WN,N344SW,781,14747,1474702,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,14570,1457001,34570,RNO,"Reno, NV",NV,32.0,Nevada,85,1645,1641.0,-4.0,0.0,0.0,-1.0,1600-1659,15.0,1656.0,1822.0,4.0,1825,1826.0,1.0,1.0,0.0,0.0,1800-1859,0.0,,0.0,100.0,105.0,86.0,1.0,564.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224458,1988,3,9,21,3,1988-09-21,DL,19790,DL,,629,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,12992,1299201,32600,LIT,"Little Rock, AR",AR,5.0,Arkansas,71,944,944.0,0.0,0.0,0.0,0.0,0900-0959,,,,,1050,1046.0,-4.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,66.0,62.0,,1.0,303.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129591,1990,4,11,22,4,1990-11-22,TW,20211,TW,,829,12478,1247801,31703,JFK,"New York, NY",NY,36.0,New York,22,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1819,1823.0,4.0,4.0,0.0,0.0,1800-1859,,,,,2015,2011.0,-4.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,176.0,168.0,,1.0,740.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722032,2004,4,11,25,4,2004-11-25,MQ,20398,MQ,N649PP,3792,15370,1537001,34653,TUL,"Tulsa, OK",OK,40.0,Oklahoma,73,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,1633,1633.0,0.0,0.0,0.0,0.0,1600-1659,7.0,1640.0,1719.0,36.0,1742,1755.0,13.0,13.0,0.0,0.0,1700-1759,0.0,,0.0,69.0,82.0,39.0,1.0,237.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138214,1993,3,8,11,3,1993-08-11,NW,19386,NW,,1405,12264,1226401,30852,IAD,"Washington, DC",VA,51.0,Virginia,38,11433,1143301,31295,DTW,"Detroit, MI",MI,26.0,Michigan,43,700,656.0,-4.0,0.0,0.0,-1.0,0700-0759,,,,,825,829.0,4.0,4.0,0.0,0.0,0800-0859,0.0,,0.0,85.0,93.0,,1.0,383.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914410,2005,2,6,14,2,2005-06-14,WN,19393,WN,N633SW,1842,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,81,10693,1069301,30693,BNA,"Nashville, TN",TN,47.0,Tennessee,54,1805,1859.0,54.0,54.0,1.0,3.0,1800-1859,8.0,1907.0,2359.0,6.0,2325,5.0,40.0,40.0,1.0,2.0,2300-2359,0.0,,0.0,200.0,186.0,172.0,1.0,1448.0,6,0.0,0.0,0.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615699,2003,4,12,7,7,2003-12-07,XE,20374,RU,N12519,3240,12266,1226602,31453,IAH,"Houston, TX",TX,48.0,Texas,74,15016,1501602,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,1550,1548.0,-2.0,0.0,0.0,-1.0,1500-1559,18.0,1606.0,1750.0,4.0,1754,1754.0,0.0,0.0,0.0,0.0,1700-1759,0.0,,0.0,124.0,126.0,104.0,1.0,668.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
